Date,nasdaq100_shares,nasdaq100_value,sp500_shares,sp500_value,csi930955_shares,csi930955_value,csi980092_shares,csi980092_value,cnb00003_shares,cnb00003_value,total_value,return,cumulative_invest,profit
2024-09-05,50.714395042038376,960040.2378582124,108.70692954606459,598258.820118565,22.30492047423977,412584.82037384063,145.536049174445,588069.7406007323,850.2376156105942,142607.2093871872,2701560.828338538,170.1560828338538,998312.236286926,1703248.5920516117
2024-09-06,50.714395042038376,934225.6202662868,108.70692954606459,587932.7234027977,22.30492047423977,409828.8244000435,145.536049174445,583345.960623838,850.2376156105942,142612.73593168866,2657945.8646246544,165.79458646246542,998312.236286926,1659633.6283377283
2024-09-09,50.714395042038376,946370.1330540099,108.70692954606459,594741.0256611744,22.30492047423977,404383.74721387215,145.536049174445,572470.0371154267,850.2376156105942,142695.54907544912,2660660.4921199325,166.06604921199323,998312.236286926,1662348.2558330065
2024-09-10,50.714395042038376,954908.4759583434,108.70692954606459,597401.1075821711,22.30492047423977,403749.6183247895,145.536049174445,572053.2073169863,850.2376156105942,142743.33242944645,2670855.741611737,167.0855741611737,998312.236286926,1672543.5053248107
2024-09-11,50.714395042038376,975608.0713628259,108.70692954606459,603772.4058605904,22.30492047423977,397168.7745880699,145.536049174445,567032.4901389614,850.2376156105942,142849.69715515935,2686431.439105607,168.64314391056072,998312.236286926,1688119.202818681
2024-09-12,50.714395042038376,985029.2607574128,108.70692954606459,608297.8625984997,22.30492047423977,397424.61202590936,145.536049174445,569543.3653809484,850.2376156105942,142863.64105205535,2703158.7418148257,170.31587418148257,998312.236286926,1704846.5055278996
2024-09-13,50.714395042038376,989670.6184192875,108.70692954606459,611587.3618879325,22.30492047423977,396783.5686114797,145.536049174445,570729.4550745102,850.2376156105942,142938.80205727532,2711709.806050485,171.1709806050485,998312.236286926,1713397.569763559
2024-09-18,50.714395042038376,981044.1196329473,108.70692954606459,610743.7685132863,22.30492047423977,400510.9438719299,145.536049174445,577958.9728708557,850.2376156105942,143046.61218693474,2713304.417075954,171.33044170759538,998312.236286926,1714992.1807890278
2024-09-19,50.714395042038376,1006164.9801489464,108.70692954606459,621112.2757938519,22.30492047423977,402471.54638161557,145.536049174445,584993.2977180484,850.2376156105942,143038.27985830177,2757780.379900764,175.7780379900764,998312.236286926,1759468.1436138381
2024-09-20,50.714395042038376,1003713.4542167385,108.70692954606459,619906.6798510884,22.30492047423977,401740.83718687954,145.536049174445,585006.1339975856,850.2376156105942,143056.47494327585,2753423.580195568,175.34235801955683,998312.236286926,1755111.343908642
2024-09-23,50.714395042038376,1006792.2736329332,108.70692954606459,621648.1669855986,22.30492047423977,404547.91142856254,145.536049174445,590621.7734374258,850.2376156105942,143085.97818853753,2766696.1036730576,176.66961036730578,998312.236286926,1768383.8673861315
2024-09-24,50.714395042038376,1011490.4868861245,108.70692954606459,623209.23671116,22.30492047423977,420509.9816675428,145.536049174445,610911.157803304,850.2376156105942,143021.190082228,2809142.053150359,180.91420531503593,998312.236286926,1810829.816863433
